sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
144;SDS011;3528;-0.286;36.067;2022-11-25T17:14:11.762141+00:00;P2;24
144;SDS011;3528;-0.286;36.067;2022-11-25T17:14:11.762141+00:00;P1;37
145;DHT22;3528;-0.286;36.067;2022-11-25T17:15:11.965867+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:15:11.965867+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:15:11.977539+00:00;P2;24
144;SDS011;3528;-0.286;36.067;2022-11-25T17:15:11.977539+00:00;P1;37
144;SDS011;3528;-0.286;36.067;2022-11-25T17:15:52.163154+00:00;P2;23
144;SDS011;3528;-0.286;36.067;2022-11-25T17:15:52.163154+00:00;P1;38
145;DHT22;3528;-0.286;36.067;2022-11-25T17:15:52.164180+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:15:52.164180+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:16:51.864544+00:00;P2;25
144;SDS011;3528;-0.286;36.067;2022-11-25T17:16:51.864544+00:00;P1;39
145;DHT22;3528;-0.286;36.067;2022-11-25T17:16:51.865461+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:16:51.865461+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2022-11-25T17:17:12.204866+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:17:12.204866+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:17:12.207929+00:00;P2;24
144;SDS011;3528;-0.286;36.067;2022-11-25T17:17:12.207929+00:00;P1;37
145;DHT22;3528;-0.286;36.067;2022-11-25T17:17:52.093285+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:17:52.093285+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:17:52.104072+00:00;P2;25
144;SDS011;3528;-0.286;36.067;2022-11-25T17:17:52.104072+00:00;P1;39
144;SDS011;3528;-0.286;36.067;2022-11-25T17:19:31.402477+00:00;P2;23
144;SDS011;3528;-0.286;36.067;2022-11-25T17:19:31.402477+00:00;P1;82
145;DHT22;3528;-0.286;36.067;2022-11-25T17:19:31.406055+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:19:31.406055+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:19:52.316863+00:00;P2;25
144;SDS011;3528;-0.286;36.067;2022-11-25T17:19:52.316863+00:00;P1;39
145;DHT22;3528;-0.286;36.067;2022-11-25T17:19:52.331463+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:19:52.331463+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:20:31.602997+00:00;P2;23
144;SDS011;3528;-0.286;36.067;2022-11-25T17:20:31.602997+00:00;P1;82
145;DHT22;3528;-0.286;36.067;2022-11-25T17:20:31.604094+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:20:31.604094+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:21:12.439583+00:00;P2;24
144;SDS011;3528;-0.286;36.067;2022-11-25T17:21:12.439583+00:00;P1;37
145;DHT22;3528;-0.286;36.067;2022-11-25T17:21:12.440519+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:21:12.440519+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2022-11-25T17:22:12.801580+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:22:12.801580+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:22:12.936104+00:00;P2;23
144;SDS011;3528;-0.286;36.067;2022-11-25T17:22:12.936104+00:00;P1;48
144;SDS011;3528;-0.286;36.067;2022-11-25T17:22:31.847999+00:00;P2;23
144;SDS011;3528;-0.286;36.067;2022-11-25T17:22:31.847999+00:00;P1;82
145;DHT22;3528;-0.286;36.067;2022-11-25T17:22:31.850471+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:22:31.850471+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2022-11-25T17:23:13.018083+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:23:13.018083+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:23:13.117827+00:00;P2;23
144;SDS011;3528;-0.286;36.067;2022-11-25T17:23:13.117827+00:00;P1;48
144;SDS011;3528;-0.286;36.067;2022-11-25T17:23:52.527695+00:00;P2;25
144;SDS011;3528;-0.286;36.067;2022-11-25T17:23:52.527695+00:00;P1;39
145;DHT22;3528;-0.286;36.067;2022-11-25T17:23:52.528209+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:23:52.528209+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2022-11-25T17:24:52.221954+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:24:52.221954+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:24:52.222336+00:00;P2;16
144;SDS011;3528;-0.286;36.067;2022-11-25T17:24:52.222336+00:00;P1;46
145;DHT22;3528;-0.286;36.067;2022-11-25T17:25:13.240892+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:25:13.240892+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2022-11-25T17:25:52.415988+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:25:52.415988+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:25:52.416066+00:00;P2;16
144;SDS011;3528;-0.286;36.067;2022-11-25T17:25:52.416066+00:00;P1;46
145;DHT22;3528;-0.286;36.067;2022-11-25T17:26:32.160550+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:26:32.160550+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:26:32.162486+00:00;P2;23
144;SDS011;3528;-0.286;36.067;2022-11-25T17:26:32.162486+00:00;P1;82
144;SDS011;3528;-0.286;36.067;2022-11-25T17:27:33.124740+00:00;P2;17
144;SDS011;3528;-0.286;36.067;2022-11-25T17:27:33.124740+00:00;P1;31
145;DHT22;3528;-0.286;36.067;2022-11-25T17:27:33.261900+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:27:33.261900+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2022-11-25T17:27:52.632671+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:27:52.632671+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:27:52.640347+00:00;P2;16
144;SDS011;3528;-0.286;36.067;2022-11-25T17:27:52.640347+00:00;P1;46
144;SDS011;3528;-0.286;36.067;2022-11-25T17:28:33.341915+00:00;P2;17
144;SDS011;3528;-0.286;36.067;2022-11-25T17:28:33.341915+00:00;P1;31
145;DHT22;3528;-0.286;36.067;2022-11-25T17:28:33.437620+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:28:33.437620+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2022-11-25T17:29:13.449878+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:29:13.449878+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:30:12.863008+00:00;P2;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:30:12.863008+00:00;P1;64
145;DHT22;3528;-0.286;36.067;2022-11-25T17:30:13.007951+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:30:13.007951+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:30:33.561563+00:00;P2;17
144;SDS011;3528;-0.286;36.067;2022-11-25T17:30:33.561563+00:00;P1;31
145;DHT22;3528;-0.286;36.067;2022-11-25T17:30:33.627044+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:30:33.627044+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:31:13.080399+00:00;P2;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:31:13.080399+00:00;P1;64
145;DHT22;3528;-0.286;36.067;2022-11-25T17:31:13.185533+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:31:13.185533+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2022-11-25T17:31:52.886324+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:31:52.886324+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:31:52.887505+00:00;P2;16
144;SDS011;3528;-0.286;36.067;2022-11-25T17:31:52.887505+00:00;P1;46
144;SDS011;3528;-0.286;36.067;2022-11-25T17:32:52.870039+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2022-11-25T17:32:52.870039+00:00;P1;42
145;DHT22;3528;-0.286;36.067;2022-11-25T17:32:52.874640+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:32:52.874640+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2022-11-25T17:33:13.362497+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:33:13.362497+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:33:13.487078+00:00;P2;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:33:13.487078+00:00;P1;64
145;DHT22;3528;-0.286;36.067;2022-11-25T17:33:53.092481+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:33:53.092481+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:33:53.094435+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2022-11-25T17:33:53.094435+00:00;P1;42
144;SDS011;3528;-0.286;36.067;2022-11-25T17:34:33.790956+00:00;P2;17
144;SDS011;3528;-0.286;36.067;2022-11-25T17:34:33.790956+00:00;P1;31
145;DHT22;3528;-0.286;36.067;2022-11-25T17:34:33.871170+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:34:33.871170+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:35:32.467081+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2022-11-25T17:35:32.467081+00:00;P1;43
145;DHT22;3528;-0.286;36.067;2022-11-25T17:35:32.592234+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:35:32.592234+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2022-11-25T17:35:53.297693+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:35:53.297693+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:35:53.298208+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2022-11-25T17:35:53.298208+00:00;P1;42
145;DHT22;3528;-0.286;36.067;2022-11-25T17:36:32.870192+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:36:32.870192+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:36:34.226696+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2022-11-25T17:36:34.226696+00:00;P1;43
145;DHT22;3528;-0.286;36.067;2022-11-25T17:37:13.606214+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:37:13.606214+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:37:13.680862+00:00;P2;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:37:13.680862+00:00;P1;64
144;SDS011;3528;-0.286;36.067;2022-11-25T17:38:13.587482+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2022-11-25T17:38:13.587482+00:00;P1;33
145;DHT22;3528;-0.286;36.067;2022-11-25T17:38:13.598729+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:38:13.598729+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2022-11-25T17:38:33.110112+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:38:33.110112+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:39:14.594739+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2022-11-25T17:39:14.594739+00:00;P1;33
145;DHT22;3528;-0.286;36.067;2022-11-25T17:39:14.953621+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:39:14.953621+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2022-11-25T17:39:53.524605+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:39:53.524605+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:39:53.527193+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2022-11-25T17:39:53.527193+00:00;P1;42
144;SDS011;3528;-0.286;36.067;2022-11-25T17:40:52.825569+00:00;P2;12
144;SDS011;3528;-0.286;36.067;2022-11-25T17:40:52.825569+00:00;P1;51
145;DHT22;3528;-0.286;36.067;2022-11-25T17:40:52.826899+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:40:52.826899+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:41:14.869265+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2022-11-25T17:41:14.869265+00:00;P1;33
145;DHT22;3528;-0.286;36.067;2022-11-25T17:41:15.145318+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:41:15.145318+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2022-11-25T17:41:53.079235+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:41:53.079235+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:41:53.081501+00:00;P2;12
144;SDS011;3528;-0.286;36.067;2022-11-25T17:41:53.081501+00:00;P1;51
145;DHT22;3528;-0.286;36.067;2022-11-25T17:42:33.315315+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:42:33.315315+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:43:33.489487+00:00;P2;17
144;SDS011;3528;-0.286;36.067;2022-11-25T17:43:33.489487+00:00;P1;36
145;DHT22;3528;-0.286;36.067;2022-11-25T17:43:33.492342+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:43:33.492342+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2022-11-25T17:43:53.532406+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:43:53.532406+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:43:53.542557+00:00;P2;12
144;SDS011;3528;-0.286;36.067;2022-11-25T17:43:53.542557+00:00;P1;51
145;DHT22;3528;-0.286;36.067;2022-11-25T17:44:33.702252+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:44:33.702252+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:44:33.704757+00:00;P2;17
144;SDS011;3528;-0.286;36.067;2022-11-25T17:44:33.704757+00:00;P1;36
144;SDS011;3528;-0.286;36.067;2022-11-25T17:45:15.085306+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2022-11-25T17:45:15.085306+00:00;P1;33
145;DHT22;3528;-0.286;36.067;2022-11-25T17:45:15.332887+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:45:15.332887+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:46:13.372875+00:00;P2;20
144;SDS011;3528;-0.286;36.067;2022-11-25T17:46:13.372875+00:00;P1;34
145;DHT22;3528;-0.286;36.067;2022-11-25T17:46:13.434262+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:46:13.434262+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:46:33.885259+00:00;P2;17
144;SDS011;3528;-0.286;36.067;2022-11-25T17:46:33.885259+00:00;P1;36
144;SDS011;3528;-0.286;36.067;2022-11-25T17:47:13.597570+00:00;P2;20
144;SDS011;3528;-0.286;36.067;2022-11-25T17:47:13.597570+00:00;P1;34
145;DHT22;3528;-0.286;36.067;2022-11-25T17:47:13.633237+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:47:13.633237+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:47:53.752888+00:00;P2;12
144;SDS011;3528;-0.286;36.067;2022-11-25T17:47:53.752888+00:00;P1;51
145;DHT22;3528;-0.286;36.067;2022-11-25T17:47:53.753545+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:47:53.753545+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:48:53.492596+00:00;P2;17
144;SDS011;3528;-0.286;36.067;2022-11-25T17:48:53.492596+00:00;P1;22
145;DHT22;3528;-0.286;36.067;2022-11-25T17:48:53.584120+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:48:53.584120+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:49:14.083123+00:00;P2;20
144;SDS011;3528;-0.286;36.067;2022-11-25T17:49:14.083123+00:00;P1;34
145;DHT22;3528;-0.286;36.067;2022-11-25T17:49:14.112660+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:49:14.112660+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:49:53.707937+00:00;P2;17
144;SDS011;3528;-0.286;36.067;2022-11-25T17:49:53.707937+00:00;P1;22
145;DHT22;3528;-0.286;36.067;2022-11-25T17:49:53.762487+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:49:53.762487+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:50:34.096248+00:00;P2;17
144;SDS011;3528;-0.286;36.067;2022-11-25T17:50:34.096248+00:00;P1;36
145;DHT22;3528;-0.286;36.067;2022-11-25T17:51:33.571638+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:51:33.571638+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:51:33.575905+00:00;P2;19
144;SDS011;3528;-0.286;36.067;2022-11-25T17:51:33.575905+00:00;P1;30
144;SDS011;3528;-0.286;36.067;2022-11-25T17:51:53.906486+00:00;P2;17
144;SDS011;3528;-0.286;36.067;2022-11-25T17:51:53.906486+00:00;P1;22
145;DHT22;3528;-0.286;36.067;2022-11-25T17:51:53.999603+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:51:53.999603+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:52:33.790830+00:00;P2;19
144;SDS011;3528;-0.286;36.067;2022-11-25T17:52:33.790830+00:00;P1;30
145;DHT22;3528;-0.286;36.067;2022-11-25T17:52:33.797801+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:52:33.797801+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:53:14.288734+00:00;P2;20
144;SDS011;3528;-0.286;36.067;2022-11-25T17:53:14.288734+00:00;P1;34
145;DHT22;3528;-0.286;36.067;2022-11-25T17:53:14.291254+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:53:14.291254+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2022-11-25T17:54:13.804127+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:54:13.804127+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:54:13.805717+00:00;P2;15
144;SDS011;3528;-0.286;36.067;2022-11-25T17:54:13.805717+00:00;P1;50
144;SDS011;3528;-0.286;36.067;2022-11-25T17:54:34.267293+00:00;P2;19
144;SDS011;3528;-0.286;36.067;2022-11-25T17:54:34.267293+00:00;P1;30
145;DHT22;3528;-0.286;36.067;2022-11-25T17:54:34.295474+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:54:34.295474+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2022-11-25T17:55:14.025992+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:55:14.025992+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:55:14.093482+00:00;P2;15
144;SDS011;3528;-0.286;36.067;2022-11-25T17:55:14.093482+00:00;P1;50
144;SDS011;3528;-0.286;36.067;2022-11-25T17:55:54.116167+00:00;P2;17
144;SDS011;3528;-0.286;36.067;2022-11-25T17:55:54.116167+00:00;P1;22
145;DHT22;3528;-0.286;36.067;2022-11-25T17:55:54.179455+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:55:54.179455+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:56:53.081887+00:00;P2;15
144;SDS011;3528;-0.286;36.067;2022-11-25T17:56:53.081887+00:00;P1;28
145;DHT22;3528;-0.286;36.067;2022-11-25T17:56:53.082944+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:56:53.082944+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2022-11-25T17:57:14.245025+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:57:14.245025+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:57:14.269017+00:00;P2;15
144;SDS011;3528;-0.286;36.067;2022-11-25T17:57:14.269017+00:00;P1;50
145;DHT22;3528;-0.286;36.067;2022-11-25T17:57:53.273224+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:57:53.273224+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:57:53.275531+00:00;P2;15
144;SDS011;3528;-0.286;36.067;2022-11-25T17:57:53.275531+00:00;P1;28
144;SDS011;3528;-0.286;36.067;2022-11-25T17:58:34.522187+00:00;P2;19
144;SDS011;3528;-0.286;36.067;2022-11-25T17:58:34.522187+00:00;P1;30
145;DHT22;3528;-0.286;36.067;2022-11-25T17:58:34.524883+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:58:34.524883+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2022-11-25T17:59:34.555590+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:59:34.555590+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T17:59:34.557278+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2022-11-25T17:59:34.557278+00:00;P1;26
144;SDS011;3528;-0.286;36.067;2022-11-25T17:59:53.490188+00:00;P2;15
144;SDS011;3528;-0.286;36.067;2022-11-25T17:59:53.490188+00:00;P1;28
145;DHT22;3528;-0.286;36.067;2022-11-25T17:59:53.504260+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T17:59:53.504260+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2022-11-25T18:00:34.810543+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T18:00:34.810543+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T18:00:34.820698+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2022-11-25T18:00:34.820698+00:00;P1;26
144;SDS011;3528;-0.286;36.067;2022-11-25T18:01:14.484956+00:00;P2;15
144;SDS011;3528;-0.286;36.067;2022-11-25T18:01:14.484956+00:00;P1;50
145;DHT22;3528;-0.286;36.067;2022-11-25T18:01:14.639368+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T18:01:14.639368+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2022-11-25T18:02:13.940772+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T18:02:13.940772+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T18:02:13.946512+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2022-11-25T18:02:13.946512+00:00;P1;27
144;SDS011;3528;-0.286;36.067;2022-11-25T18:02:35.123845+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2022-11-25T18:02:35.123845+00:00;P1;26
145;DHT22;3528;-0.286;36.067;2022-11-25T18:02:35.147805+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T18:02:35.147805+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T18:03:14.192168+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2022-11-25T18:03:14.192168+00:00;P1;27
145;DHT22;3528;-0.286;36.067;2022-11-25T18:03:16.176991+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T18:03:16.176991+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T18:03:53.712498+00:00;P2;15
144;SDS011;3528;-0.286;36.067;2022-11-25T18:03:53.712498+00:00;P1;28
145;DHT22;3528;-0.286;36.067;2022-11-25T18:03:53.713482+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T18:03:53.713482+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T18:04:54.096522+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2022-11-25T18:04:54.096522+00:00;P1;21
145;DHT22;3528;-0.286;36.067;2022-11-25T18:04:54.099152+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T18:04:54.099152+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T18:05:14.440067+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2022-11-25T18:05:14.440067+00:00;P1;27
145;DHT22;3528;-0.286;36.067;2022-11-25T18:05:54.406517+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T18:05:54.406517+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T18:05:54.419263+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2022-11-25T18:05:54.419263+00:00;P1;21
144;SDS011;3528;-0.286;36.067;2022-11-25T18:06:35.357537+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2022-11-25T18:06:35.357537+00:00;P1;26
145;DHT22;3528;-0.286;36.067;2022-11-25T18:06:35.382784+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T18:06:35.382784+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T18:07:34.731946+00:00;P2;20
144;SDS011;3528;-0.286;36.067;2022-11-25T18:07:34.731946+00:00;P1;45
145;DHT22;3528;-0.286;36.067;2022-11-25T18:07:34.737107+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T18:07:34.737107+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T18:07:54.717459+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2022-11-25T18:07:54.717459+00:00;P1;21
145;DHT22;3528;-0.286;36.067;2022-11-25T18:07:54.718019+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T18:07:54.718019+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2022-11-25T18:08:35.089304+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T18:08:35.089304+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T18:08:35.095637+00:00;P2;20
144;SDS011;3528;-0.286;36.067;2022-11-25T18:08:35.095637+00:00;P1;45
144;SDS011;3528;-0.286;36.067;2022-11-25T18:09:14.656905+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2022-11-25T18:09:14.656905+00:00;P1;27
145;DHT22;3528;-0.286;36.067;2022-11-25T18:10:14.711534+00:00;humidity;100
145;DHT22;3528;-0.286;36.067;2022-11-25T18:10:14.711534+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2022-11-25T18:10:14.771111+00:00;P2;17
